user_id,user_type,is_logged_in,country,city
U_006184,new,False,India,Kolkata
U_006185,new,False,India,Delhi
U_006186,new,False,India,Kolkata
U_006187,new,False,India,Lucknow
U_006188,new,False,India,Ahmedabad
U_006189,returning,False,India,Pune
U_006190,returning,False,India,Chennai
U_006191,returning,False,India,Delhi
U_006192,new,True,India,Mumbai
U_006193,returning,False,India,Ahmedabad
U_006194,new,False,India,Bangalore
U_006195,new,False,India,Pune
U_006196,returning,False,India,Chennai
U_006197,new,False,India,Hyderabad
U_006198,new,False,India,Chennai
U_006199,new,True,India,Chennai
U_006200,returning,False,India,Chennai
U_006201,new,False,India,Ahmedabad
U_006202,new,False,India,Bangalore
U_006203,new,False,India,Mumbai
U_006204,new,False,Canada,Barnettbury
U_006205,new,False,India,Ahmedabad
U_006206,new,True,India,Bangalore
U_006207,returning,True,India,Delhi
U_006208,new,False,India,Bangalore
U_006209,new,False,USA,East Manuel
U_006210,new,False,India,Delhi
U_006211,returning,False,India,Ahmedabad
U_006212,new,False,India,Hyderabad
U_006213,returning,False,India,Kolkata
U_006214,new,False,India,Jaipur
U_006215,new,False,India,Lucknow
U_006216,new,False,India,Kolkata
U_006217,returning,False,India,Pune
U_006218,new,True,UK,North Steven
U_006219,new,False,India,Delhi
U_006220,new,True,India,Hyderabad
U_006221,returning,False,India,Mumbai
U_006222,returning,False,UK,South Kevinbury
U_006223,new,False,USA,Wrightton
U_006224,new,False,India,Hyderabad
U_006225,subscriber,True,India,Hyderabad
U_006226,returning,False,India,Bangalore
U_006227,new,False,India,Bangalore
U_006228,returning,False,India,Lucknow
U_006229,new,False,India,Pune
U_006230,new,True,India,Mumbai
U_006231,subscriber,True,India,Ahmedabad
U_006232,new,False,India,Hyderabad
U_006233,returning,False,India,Ahmedabad
U_006234,new,False,India,Hyderabad
U_006235,returning,False,India,Bangalore
U_006236,new,False,India,Hyderabad
U_006237,new,True,India,Hyderabad
U_006238,returning,True,India,Mumbai
U_006239,new,False,India,Lucknow
U_006240,returning,False,India,Delhi
U_006241,new,False,India,Ahmedabad
U_006242,returning,False,India,Hyderabad
U_006243,new,True,India,Hyderabad
U_006244,new,False,India,Chennai
U_006245,returning,True,India,Hyderabad
U_006246,returning,False,Canada,South Anthony
U_006247,returning,False,India,Mumbai
U_006248,new,False,India,Delhi
U_006249,returning,False,India,Pune
U_006250,new,False,India,Hyderabad
U_006251,new,False,India,Jaipur
U_006252,returning,True,India,Ahmedabad
U_006253,subscriber,True,India,Delhi
U_006254,new,False,India,Jaipur
U_006255,returning,False,India,Bangalore
U_006256,new,True,India,Hyderabad
U_006257,new,False,India,Hyderabad
U_006258,new,False,India,Ahmedabad
U_006259,new,False,India,Jaipur
U_006260,new,False,India,Mumbai
U_006261,new,False,India,Hyderabad
U_006262,returning,False,India,Pune
U_006263,new,False,India,Ahmedabad
U_006264,new,False,India,Kolkata
U_006265,new,False,India,Bangalore
U_006266,new,True,India,Lucknow
U_006267,returning,False,India,Pune
U_006268,new,True,UAE,East Leechester
U_006269,returning,False,Canada,Danielshire
U_006270,new,True,India,Lucknow
U_006271,new,False,India,Ahmedabad
U_006272,returning,False,India,Pune
U_006273,subscriber,True,India,Bangalore
U_006274,new,False,UAE,Elizabethchester
U_006275,new,False,UK,South Danielle
U_006276,returning,False,India,Mumbai
U_006277,new,False,India,Pune
U_006278,new,False,India,Chennai
U_006279,new,True,India,Lucknow
U_006280,new,True,India,Ahmedabad
U_006281,new,True,India,Ahmedabad
U_006282,returning,False,India,Jaipur
U_006283,returning,False,India,Ahmedabad
U_006284,returning,True,India,Hyderabad
U_006285,new,False,India,Hyderabad
U_006286,new,True,India,Mumbai
U_006287,returning,False,India,Kolkata
U_006288,returning,True,India,Ahmedabad
U_006289,new,False,India,Hyderabad
U_006290,new,False,India,Mumbai
U_006291,new,False,India,Lucknow
U_006292,returning,True,India,Hyderabad
U_006293,new,False,India,Mumbai
U_006294,returning,False,India,Bangalore
U_006295,new,False,USA,New Allisonfurt
U_006296,returning,False,India,Hyderabad
U_006297,returning,False,India,Pune
U_006298,new,False,India,Pune
U_006299,new,False,USA,Davidhaven
U_006300,new,False,USA,New Donaldstad
U_006301,subscriber,True,India,Chennai
U_006302,returning,False,India,Lucknow
U_006303,new,False,India,Kolkata
U_006304,returning,False,India,Kolkata
U_006305,new,False,India,Pune
U_006306,new,False,India,Lucknow
U_006307,new,False,India,Bangalore
U_006308,new,False,India,Lucknow
U_006309,new,True,India,Hyderabad
U_006310,returning,False,UK,New Teresa
U_006311,new,False,USA,Crystalmouth
U_006312,new,False,India,Pune
U_006313,new,True,India,Jaipur
U_006314,returning,False,India,Ahmedabad
U_006315,returning,False,India,Jaipur
U_006316,returning,True,India,Ahmedabad
U_006317,new,False,India,Lucknow
U_006318,new,True,India,Jaipur
U_006319,new,True,India,Bangalore
U_006320,returning,False,India,Lucknow
U_006321,new,False,India,Lucknow
U_006322,returning,False,India,Mumbai
U_006323,subscriber,True,India,Lucknow
U_006324,new,False,UAE,Lake Mistyburgh
U_006325,returning,False,India,Pune
U_006326,returning,False,India,Hyderabad
U_006327,returning,False,India,Chennai
U_006328,returning,False,USA,Millermouth
U_006329,returning,True,India,Kolkata
U_006330,returning,False,India,Chennai
U_006331,new,False,India,Bangalore
U_006332,new,False,India,Hyderabad
U_006333,new,False,India,Chennai
U_006334,new,False,India,Ahmedabad
U_006335,new,False,India,Mumbai
U_006336,new,True,India,Mumbai
U_006337,new,True,India,Ahmedabad
U_006338,returning,False,India,Mumbai
U_006339,new,False,India,Pune
U_006340,new,False,India,Ahmedabad
U_006341,returning,False,India,Bangalore
U_006342,subscriber,True,Canada,South Dave
U_006343,returning,False,India,Hyderabad
U_006344,new,True,India,Chennai
U_006345,subscriber,True,India,Kolkata
U_006346,new,False,India,Mumbai
U_006347,returning,True,India,Kolkata
U_006348,new,False,India,Chennai
U_006349,new,True,India,Jaipur
U_006350,new,True,India,Delhi
U_006351,returning,False,India,Bangalore
U_006352,new,False,India,Hyderabad
U_006353,new,False,India,Delhi
U_006354,new,True,India,Ahmedabad
U_006355,returning,False,India,Hyderabad
U_006356,new,False,UAE,Warrenton
U_006357,new,False,India,Delhi
U_006358,new,False,India,Bangalore
U_006359,subscriber,True,India,Bangalore
U_006360,returning,False,India,Chennai
U_006361,new,False,India,Lucknow
U_006362,new,True,India,Bangalore
U_006363,new,False,India,Bangalore
U_006364,new,False,India,Chennai
U_006365,new,False,India,Jaipur
U_006366,new,False,USA,Amandafurt
U_006367,new,False,India,Kolkata
U_006368,returning,False,India,Jaipur
U_006369,returning,False,India,Hyderabad
U_006370,returning,False,India,Pune
U_006371,returning,True,India,Ahmedabad
U_006372,new,False,India,Mumbai
U_006373,new,False,India,Delhi
U_006374,returning,True,India,Hyderabad
U_006375,new,False,India,Ahmedabad
U_006376,new,False,India,Jaipur
U_006377,new,False,India,Ahmedabad
U_006378,new,False,India,Ahmedabad
U_006379,subscriber,True,India,Mumbai
U_006380,returning,False,India,Delhi
U_006381,returning,False,India,Mumbai
U_006382,new,False,India,Hyderabad
U_006383,new,True,Canada,New Stefanie
U_006384,returning,True,India,Chennai
U_006385,new,False,India,Jaipur
U_006386,new,False,India,Mumbai
U_006387,new,False,India,Ahmedabad
U_006388,new,False,India,Mumbai
U_006389,new,False,India,Kolkata
U_006390,new,False,India,Kolkata
U_006391,returning,False,India,Hyderabad
U_006392,returning,False,India,Hyderabad
U_006393,new,False,India,Delhi
U_006394,new,False,India,Mumbai
U_006395,new,False,India,Kolkata
U_006396,new,False,India,Jaipur
U_006397,new,False,India,Chennai
U_006398,new,False,India,Pune
U_006399,returning,False,India,Delhi
U_006400,new,True,India,Lucknow
U_006401,new,True,India,Kolkata
U_006402,subscriber,True,India,Ahmedabad
U_006403,new,False,India,Kolkata
U_006404,returning,False,India,Jaipur
U_006405,returning,False,India,Jaipur
U_006406,new,True,UAE,Williamsstad
U_006407,returning,False,India,Lucknow
U_006408,new,False,India,Pune
U_006409,new,False,India,Pune
U_006410,new,False,India,Hyderabad
U_006411,new,False,India,Pune
U_006412,new,False,India,Delhi
U_006413,subscriber,True,India,Hyderabad
U_006414,returning,False,India,Hyderabad
U_006415,new,False,India,Pune
U_006416,returning,False,India,Lucknow
U_006417,returning,False,India,Ahmedabad
U_006418,new,False,India,Bangalore
U_006419,new,True,India,Ahmedabad
U_006420,new,False,India,Bangalore
U_006421,new,False,India,Bangalore
U_006422,new,False,India,Bangalore
U_006423,new,True,India,Lucknow
U_006424,returning,False,India,Mumbai
U_006425,new,False,India,Mumbai
U_006426,returning,False,USA,Elaineshire
U_006427,new,False,India,Bangalore
U_006428,new,False,India,Kolkata
U_006429,new,True,India,Hyderabad
U_006430,new,False,USA,Cynthiaside
U_006431,new,False,India,Ahmedabad
U_006432,new,False,India,Ahmedabad
U_006433,new,False,India,Pune
U_006434,new,False,India,Chennai
U_006435,new,False,India,Lucknow
U_006436,new,False,India,Hyderabad
U_006437,new,False,India,Lucknow
U_006438,returning,False,India,Pune
U_006439,returning,True,India,Kolkata
U_006440,new,False,India,Bangalore
U_006441,new,False,India,Pune
U_006442,new,True,India,Kolkata
U_006443,new,False,USA,Weberchester
U_006444,new,False,India,Hyderabad
U_006445,new,False,India,Bangalore
U_006446,new,False,Canada,Sanchezchester
U_006447,new,False,India,Ahmedabad
U_006448,returning,False,Canada,East Jerryport
U_006449,new,False,India,Ahmedabad
U_006450,new,False,India,Lucknow
U_006451,new,True,India,Chennai
U_006452,returning,False,Canada,Thomasshire
U_006453,new,False,India,Pune
U_006454,returning,False,India,Delhi
U_006455,returning,True,India,Hyderabad
U_006456,new,False,India,Hyderabad
U_006457,new,False,India,Jaipur
U_006458,returning,False,India,Kolkata
U_006459,new,False,India,Delhi
U_006460,new,False,India,Bangalore
U_006461,returning,False,India,Pune
U_006462,returning,False,India,Bangalore
U_006463,returning,True,India,Jaipur
U_006464,new,False,India,Lucknow
U_006465,returning,False,India,Chennai
U_006466,new,False,India,Delhi
U_006467,returning,False,India,Bangalore
U_006468,returning,False,India,Kolkata
U_006469,returning,False,India,Pune
U_006470,returning,False,USA,Brownburgh
U_006471,returning,False,UAE,North Stacytown
U_006472,subscriber,True,India,Hyderabad
U_006473,new,False,India,Chennai
U_006474,returning,False,India,Mumbai
U_006475,new,False,India,Jaipur
U_006476,new,True,India,Hyderabad
U_006477,returning,False,India,Lucknow
U_006478,returning,False,India,Ahmedabad
U_006479,subscriber,True,India,Kolkata
U_006480,new,True,India,Kolkata
U_006481,returning,False,India,Jaipur
U_006482,new,False,India,Hyderabad
U_006483,returning,False,India,Pune
U_006484,new,False,UAE,Meghanstad
U_006485,new,True,India,Chennai
U_006486,returning,False,India,Delhi
U_006487,new,False,India,Jaipur
U_006488,new,False,India,Delhi
U_006489,new,False,India,Lucknow
U_006490,new,False,India,Kolkata
U_006491,new,False,India,Pune
U_006492,new,True,India,Mumbai
U_006493,returning,False,India,Lucknow
U_006494,new,True,India,Jaipur
U_006495,new,False,India,Chennai
U_006496,subscriber,True,India,Jaipur
U_006497,new,True,India,Jaipur
U_006498,returning,False,India,Jaipur
U_006499,new,False,India,Bangalore
U_006500,new,False,India,Pune
U_006501,new,False,India,Lucknow
U_006502,new,False,India,Lucknow
U_006503,new,False,India,Jaipur
U_006504,new,False,India,Kolkata
U_006505,returning,False,India,Bangalore
U_006506,returning,False,India,Pune
U_006507,subscriber,True,India,Jaipur
U_006508,new,False,India,Hyderabad
U_006509,new,False,India,Delhi
U_006510,new,False,India,Mumbai
U_006511,new,False,India,Pune
U_006512,new,True,India,Kolkata
U_006513,returning,False,India,Jaipur
U_006514,new,False,India,Hyderabad
U_006515,returning,False,India,Mumbai
U_006516,new,False,India,Chennai
U_006517,new,False,India,Hyderabad
U_006518,new,False,Canada,Vegaport
U_006519,new,False,India,Pune
U_006520,new,False,India,Hyderabad
U_006521,returning,False,India,Kolkata
U_006522,new,False,India,Pune
U_006523,new,True,India,Mumbai
U_006524,returning,False,UAE,Beckerland
U_006525,returning,True,India,Lucknow
U_006526,new,False,India,Kolkata
U_006527,returning,False,India,Kolkata
U_006528,returning,False,India,Pune
U_006529,new,True,India,Mumbai
U_006530,new,False,India,Kolkata
U_006531,new,True,India,Lucknow
U_006532,returning,False,India,Chennai
U_006533,new,True,India,Jaipur
U_006534,subscriber,True,India,Ahmedabad
U_006535,new,True,India,Delhi
U_006536,new,True,India,Jaipur
U_006537,returning,False,India,Jaipur
U_006538,new,False,India,Ahmedabad
U_006539,returning,False,India,Pune
U_006540,new,False,India,Hyderabad
U_006541,subscriber,True,India,Lucknow
U_006542,new,False,India,Ahmedabad
U_006543,new,True,India,Lucknow
U_006544,subscriber,True,India,Mumbai
U_006545,new,False,India,Chennai
U_006546,new,False,India,Ahmedabad
U_006547,new,True,India,Mumbai
U_006548,new,False,India,Mumbai
U_006549,new,True,India,Delhi
U_006550,new,True,India,Chennai
U_006551,returning,False,India,Bangalore
U_006552,new,False,India,Hyderabad
U_006553,subscriber,True,India,Pune
U_006554,new,False,India,Pune
U_006555,new,False,India,Kolkata
U_006556,new,True,India,Hyderabad
U_006557,new,False,India,Delhi
U_006558,returning,False,India,Hyderabad
U_006559,new,False,India,Hyderabad
U_006560,subscriber,True,UAE,Port Nicholas
U_006561,subscriber,True,Canada,East Derrick
U_006562,returning,False,India,Chennai
U_006563,new,False,India,Chennai
U_006564,new,False,India,Delhi
U_006565,returning,False,India,Hyderabad
U_006566,new,False,India,Mumbai
U_006567,new,False,India,Delhi
U_006568,new,False,UAE,Tranville
U_006569,new,False,India,Bangalore
U_006570,returning,False,India,Bangalore
U_006571,new,False,India,Kolkata
U_006572,new,False,India,Hyderabad
U_006573,returning,False,India,Delhi
U_006574,new,False,India,Jaipur
U_006575,new,False,India,Ahmedabad
U_006576,returning,False,India,Hyderabad
U_006577,new,False,India,Jaipur
U_006578,new,True,India,Bangalore
U_006579,returning,False,India,Lucknow
U_006580,new,False,India,Kolkata
U_006581,returning,False,India,Bangalore
U_006582,new,False,India,Delhi
U_006583,new,True,India,Hyderabad
U_006584,new,False,India,Jaipur
U_006585,new,False,India,Chennai
U_006586,returning,False,India,Chennai
U_006587,new,False,India,Chennai
U_006588,new,False,India,Pune
U_006589,returning,False,India,Pune
U_006590,new,False,India,Bangalore
U_006591,new,False,India,Jaipur
U_006592,new,True,India,Jaipur
U_006593,new,False,India,Pune
U_006594,new,False,India,Pune
U_006595,returning,False,India,Kolkata
U_006596,new,False,India,Pune
U_006597,returning,False,India,Ahmedabad
U_006598,new,True,India,Lucknow
U_006599,returning,False,India,Chennai
U_006600,new,True,India,Lucknow
U_006601,subscriber,True,India,Pune
U_006602,new,False,India,Bangalore
U_006603,returning,False,India,Lucknow
U_006604,new,False,UAE,Hortonville
U_006605,new,False,India,Hyderabad
U_006606,returning,False,India,Jaipur
U_006607,new,False,India,Pune
U_006608,new,False,India,Pune
U_006609,new,True,India,Delhi
U_006610,new,False,India,Chennai
U_006611,returning,False,India,Ahmedabad
U_006612,new,True,India,Ahmedabad
U_006613,returning,False,India,Mumbai
U_006614,new,True,India,Bangalore
U_006615,new,False,India,Bangalore
U_006616,subscriber,True,India,Bangalore
U_006617,new,False,India,Hyderabad
U_006618,subscriber,True,India,Delhi
U_006619,new,False,India,Lucknow
U_006620,new,False,India,Hyderabad
U_006621,new,False,India,Pune
U_006622,returning,False,USA,Yvetteside
U_006623,new,False,India,Lucknow
U_006624,new,True,India,Chennai
U_006625,new,False,India,Bangalore
U_006626,returning,False,India,Pune
U_006627,new,False,UAE,East Jill
U_006628,returning,False,India,Delhi
U_006629,new,True,India,Chennai
U_006630,returning,False,India,Pune
U_006631,returning,False,India,Bangalore
U_006632,new,False,India,Bangalore
U_006633,new,False,India,Lucknow
U_006634,new,False,India,Mumbai
U_006635,new,False,India,Kolkata
U_006636,new,True,India,Chennai
U_006637,new,True,India,Mumbai
U_006638,new,False,India,Pune
U_006639,returning,True,Canada,East Andrew
U_006640,new,False,India,Ahmedabad
U_006641,new,True,India,Chennai
U_006642,new,True,India,Pune
U_006643,new,True,India,Delhi
U_006644,returning,False,India,Ahmedabad
U_006645,new,False,India,Delhi
U_006646,new,False,India,Delhi
U_006647,new,False,India,Kolkata
U_006648,new,False,India,Hyderabad
U_006649,new,False,India,Pune
U_006650,returning,False,India,Pune
U_006651,new,False,India,Delhi
U_006652,returning,False,India,Lucknow
U_006653,new,False,India,Kolkata
U_006654,returning,True,India,Delhi
U_006655,new,False,USA,Port Sara
U_006656,returning,False,India,Kolkata
U_006657,new,False,India,Lucknow
U_006658,new,False,India,Chennai
U_006659,returning,False,India,Ahmedabad
U_006660,new,False,India,Pune
U_006661,returning,False,UAE,Port William
U_006662,new,True,India,Mumbai
U_006663,new,False,India,Lucknow
U_006664,returning,False,India,Ahmedabad
U_006665,subscriber,True,India,Jaipur
U_006666,new,False,India,Delhi
U_006667,returning,True,India,Hyderabad
U_006668,returning,False,India,Bangalore
U_006669,new,False,India,Kolkata
U_006670,new,False,India,Delhi
U_006671,returning,False,UK,Smithville
U_006672,returning,False,India,Chennai
U_006673,new,False,India,Mumbai
U_006674,new,False,India,Hyderabad
U_006675,new,False,UAE,New Robyn
U_006676,returning,False,Canada,Port Renee
U_006677,returning,False,India,Delhi
U_006678,new,False,India,Pune
U_006679,new,True,India,Mumbai
U_006680,returning,False,India,Chennai
U_006681,returning,False,India,Bangalore
U_006682,new,False,UAE,Wardmouth
U_006683,returning,True,India,Chennai
U_006684,subscriber,True,India,Delhi
U_006685,new,False,India,Delhi
U_006686,returning,True,India,Bangalore
U_006687,new,False,India,Pune
U_006688,returning,True,India,Ahmedabad
U_006689,returning,False,UK,Lake Jasontown
U_006690,new,True,Canada,Gutierrezberg
U_006691,returning,False,India,Mumbai
U_006692,subscriber,True,India,Lucknow
U_006693,new,False,USA,Janetmouth
U_006694,new,False,India,Kolkata
U_006695,new,False,India,Hyderabad
U_006696,new,False,India,Lucknow
U_006697,new,False,India,Bangalore
U_006698,new,False,India,Ahmedabad
U_006699,new,False,India,Pune
U_006700,returning,False,India,Ahmedabad
U_006701,new,False,India,Bangalore
U_006702,new,False,India,Lucknow
U_006703,returning,False,India,Delhi
U_006704,returning,False,India,Chennai
U_006705,returning,False,India,Pune
U_006706,new,True,India,Hyderabad
U_006707,returning,False,India,Chennai
U_006708,new,False,India,Chennai
U_006709,returning,False,India,Bangalore
U_006710,new,False,India,Pune
U_006711,new,False,India,Bangalore
U_006712,returning,False,India,Ahmedabad
U_006713,new,False,India,Chennai
U_006714,new,True,India,Jaipur
U_006715,new,False,India,Bangalore
U_006716,new,False,India,Pune
U_006717,new,True,India,Chennai
U_006718,new,False,India,Hyderabad
U_006719,returning,False,India,Bangalore
U_006720,subscriber,True,India,Delhi
U_006721,new,False,India,Lucknow
U_006722,new,True,Canada,Gonzalezmouth
U_006723,returning,False,India,Chennai
U_006724,returning,False,India,Hyderabad
U_006725,returning,True,India,Mumbai
U_006726,new,False,India,Hyderabad
U_006727,returning,False,India,Kolkata
U_006728,returning,False,India,Ahmedabad
U_006729,new,False,India,Jaipur
U_006730,returning,False,India,Lucknow
U_006731,subscriber,True,India,Kolkata
U_006732,returning,True,India,Kolkata
U_006733,new,True,India,Chennai
U_006734,new,False,India,Pune
U_006735,new,False,India,Mumbai
U_006736,returning,False,UAE,Fordchester
U_006737,new,False,India,Chennai
U_006738,returning,True,India,Jaipur
U_006739,new,False,India,Mumbai
U_006740,new,False,India,Kolkata
U_006741,new,False,India,Pune
U_006742,new,True,India,Ahmedabad
U_006743,new,False,India,Chennai
U_006744,returning,False,India,Jaipur
U_006745,new,False,India,Jaipur
U_006746,returning,False,India,Chennai
U_006747,new,False,UK,North Jonathan
U_006748,returning,False,India,Mumbai
U_006749,new,True,UAE,New Marialand
U_006750,new,True,India,Kolkata
U_006751,subscriber,True,UK,Samanthaside
U_006752,new,False,India,Jaipur
U_006753,returning,True,India,Chennai
U_006754,returning,False,India,Jaipur
U_006755,new,False,India,Bangalore
U_006756,new,False,India,Lucknow
U_006757,returning,False,India,Pune
U_006758,new,False,India,Pune
U_006759,subscriber,True,India,Delhi
U_006760,new,False,India,Jaipur
U_006761,new,False,USA,West Conniemouth
U_006762,new,True,India,Bangalore
U_006763,returning,False,India,Hyderabad
U_006764,returning,False,India,Hyderabad
U_006765,new,False,India,Hyderabad
U_006766,new,True,India,Pune
U_006767,new,False,India,Lucknow
U_006768,returning,False,India,Ahmedabad
U_006769,returning,False,India,Hyderabad
U_006770,returning,False,India,Bangalore
U_006771,new,False,India,Delhi
U_006772,new,False,India,Pune
U_006773,new,False,India,Kolkata
U_006774,new,False,India,Bangalore
U_006775,new,False,India,Pune
U_006776,new,False,India,Lucknow
U_006777,new,False,India,Delhi
U_006778,returning,True,India,Lucknow
U_006779,returning,True,India,Mumbai
U_006780,new,False,India,Chennai
U_006781,new,False,Canada,Jennamouth
U_006782,returning,False,India,Pune
U_006783,returning,False,India,Pune
U_006784,new,True,India,Bangalore
U_006785,new,False,India,Mumbai
U_006786,returning,False,India,Chennai
U_006787,new,True,India,Mumbai
U_006788,returning,True,India,Pune
U_006789,new,False,India,Kolkata
U_006790,returning,False,India,Delhi
U_006791,returning,False,India,Pune
U_006792,new,False,India,Jaipur
U_006793,new,False,UK,Port Caitlin
U_006794,returning,False,India,Kolkata
U_006795,new,False,India,Bangalore
U_006796,new,True,India,Bangalore
U_006797,new,False,India,Lucknow
U_006798,new,False,India,Hyderabad
U_006799,returning,True,India,Hyderabad
U_006800,new,False,India,Chennai
U_006801,new,False,India,Jaipur
U_006802,returning,False,India,Ahmedabad
U_006803,returning,True,India,Bangalore
U_006804,new,False,India,Chennai
U_006805,returning,False,India,Jaipur
U_006806,new,False,India,Hyderabad
U_006807,new,False,India,Lucknow
U_006808,new,False,India,Hyderabad
U_006809,returning,False,India,Hyderabad
U_006810,returning,True,India,Kolkata
U_006811,new,False,India,Bangalore
U_006812,new,False,India,Kolkata
U_006813,returning,False,UAE,Meyerbury
U_006814,new,False,India,Kolkata
U_006815,new,False,India,Bangalore
U_006816,returning,True,India,Ahmedabad
U_006817,subscriber,True,UK,Garciastad
U_006818,new,False,UAE,Ianmouth
U_006819,new,False,Canada,Lake James
U_006820,new,False,India,Ahmedabad
U_006821,new,False,India,Pune
U_006822,new,False,India,Kolkata
U_006823,new,False,India,Kolkata
U_006824,new,False,India,Bangalore
U_006825,new,False,India,Kolkata
U_006826,new,False,India,Kolkata
U_006827,new,False,India,Kolkata
U_006828,new,False,India,Chennai
U_006829,new,True,Canada,Robertobury
U_006830,returning,False,India,Mumbai
U_006831,new,True,India,Jaipur
U_006832,new,True,India,Lucknow
U_006833,returning,True,India,Jaipur
U_006834,new,False,India,Jaipur
U_006835,new,False,India,Mumbai
U_006836,new,False,India,Kolkata
U_006837,returning,True,India,Hyderabad
U_006838,new,True,India,Jaipur
U_006839,returning,False,India,Bangalore
U_006840,returning,False,India,Lucknow
U_006841,new,True,India,Bangalore
U_006842,new,False,India,Jaipur
U_006843,new,False,India,Delhi
U_006844,new,False,India,Delhi
U_006845,new,False,India,Bangalore
U_006846,new,False,USA,East David
U_006847,returning,False,India,Kolkata
U_006848,new,False,USA,Isaacmouth
U_006849,returning,False,India,Jaipur
U_006850,new,False,India,Bangalore
U_006851,new,False,India,Chennai
U_006852,new,False,India,Delhi
U_006853,new,False,India,Delhi
U_006854,new,True,India,Hyderabad
U_006855,new,False,India,Bangalore
U_006856,new,True,India,Mumbai
U_006857,returning,False,India,Mumbai
U_006858,new,False,India,Jaipur
U_006859,subscriber,True,India,Pune
U_006860,returning,True,India,Jaipur
U_006861,returning,False,India,Delhi
U_006862,returning,False,India,Chennai
U_006863,returning,False,India,Ahmedabad
U_006864,returning,False,India,Pune
U_006865,new,True,India,Mumbai
U_006866,new,False,India,Chennai
U_006867,new,True,India,Hyderabad
U_006868,new,True,India,Lucknow
U_006869,returning,False,India,Pune
U_006870,new,False,India,Chennai
U_006871,new,False,UAE,Port Christophertown
U_006872,new,False,India,Kolkata
U_006873,new,False,India,Chennai
U_006874,returning,False,India,Ahmedabad
U_006875,new,False,India,Jaipur
U_006876,returning,False,India,Ahmedabad
U_006877,new,False,India,Lucknow
U_006878,new,True,India,Jaipur
U_006879,new,False,India,Hyderabad
U_006880,returning,True,India,Mumbai
U_006881,new,False,India,Mumbai
U_006882,new,False,India,Hyderabad
U_006883,new,False,India,Jaipur
U_006884,new,False,India,Chennai
U_006885,new,False,India,Mumbai
U_006886,new,True,India,Kolkata
U_006887,new,False,India,Lucknow
U_006888,new,False,India,Delhi
U_006889,new,False,Canada,Ronaldville
U_006890,new,False,India,Kolkata
U_006891,new,False,India,Ahmedabad
U_006892,returning,False,India,Bangalore
U_006893,returning,False,India,Delhi
U_006894,returning,True,India,Pune
U_006895,new,False,India,Kolkata
U_006896,new,False,India,Hyderabad
U_006897,new,False,India,Chennai
U_006898,returning,False,India,Bangalore
U_006899,returning,False,India,Jaipur
U_006900,new,False,India,Delhi
U_006901,new,True,India,Bangalore
U_006902,returning,False,UK,East Anita
U_006903,new,False,USA,Contrerasborough
U_006904,new,False,India,Kolkata
U_006905,new,False,India,Mumbai
U_006906,new,True,UK,West Charlesshire
U_006907,returning,False,India,Lucknow
U_006908,new,False,UK,South Joshuaborough
U_006909,returning,False,India,Hyderabad
U_006910,new,False,India,Ahmedabad
U_006911,new,True,India,Mumbai
U_006912,returning,False,India,Delhi
U_006913,returning,True,India,Lucknow
U_006914,new,False,India,Jaipur
U_006915,new,False,India,Chennai
U_006916,new,False,India,Delhi
U_006917,returning,True,India,Chennai
U_006918,new,False,India,Bangalore
U_006919,new,False,India,Mumbai
U_006920,returning,False,India,Bangalore
U_006921,new,False,India,Lucknow
U_006922,returning,False,USA,South Josephside
U_006923,subscriber,True,UAE,Bradleyshire
U_006924,returning,False,India,Chennai
U_006925,returning,False,Canada,Wesleyberg
U_006926,returning,False,India,Ahmedabad
U_006927,new,False,India,Chennai
U_006928,new,False,India,Hyderabad
U_006929,new,True,India,Pune
U_006930,new,False,India,Hyderabad
U_006931,new,False,Canada,Amandaberg
U_006932,new,False,USA,South Abigail
U_006933,returning,False,India,Bangalore
U_006934,new,True,India,Kolkata
U_006935,new,False,India,Delhi
U_006936,new,True,India,Delhi
U_006937,returning,False,India,Jaipur
U_006938,new,False,India,Kolkata
U_006939,new,False,Canada,North Kayla
U_006940,returning,False,India,Hyderabad
U_006941,new,False,India,Jaipur
U_006942,returning,False,India,Pune
U_006943,returning,False,India,Bangalore
U_006944,returning,False,India,Delhi
U_006945,new,False,India,Chennai
U_006946,returning,False,UAE,New Diana
U_006947,new,False,India,Delhi
U_006948,new,False,India,Kolkata
U_006949,returning,False,India,Hyderabad
U_006950,new,False,India,Chennai
U_006951,new,False,India,Delhi
U_006952,subscriber,True,India,Ahmedabad
U_006953,new,False,India,Jaipur
U_006954,new,False,UK,Ruizchester
U_006955,new,True,India,Hyderabad
U_006956,returning,False,India,Ahmedabad
U_006957,new,False,India,Mumbai
U_006958,new,False,India,Ahmedabad
U_006959,new,False,India,Mumbai
U_006960,returning,False,India,Bangalore
U_006961,new,False,India,Delhi
U_006962,new,False,India,Kolkata
U_006963,new,False,UAE,Lake Todd
U_006964,returning,False,India,Ahmedabad
U_006965,returning,True,India,Bangalore
U_006966,new,False,India,Delhi
U_006967,new,False,India,Bangalore
U_006968,returning,False,India,Kolkata
U_006969,new,False,India,Pune
U_006970,new,False,India,Lucknow
U_006971,new,False,India,Pune
U_006972,returning,False,India,Hyderabad
U_006973,returning,False,India,Bangalore
U_006974,new,False,India,Bangalore
U_006975,returning,False,India,Pune
U_006976,new,True,India,Jaipur
U_006977,returning,False,India,Delhi
